origins,destinations,path,free_flow_time,num_edges,total_length,mean_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,num_traffic_lights
-60681194,599970784#0,"-60681194,-60681199#2,-60681199#1,-60681199#0,550900600#3,60994211#0,60994211#1,60994211#2,60994211#3,60994211#4,60994211#5,868819343,60994165#0,60994165#1,60994165#2,60994165#3,60994165#4,60994165#5,599970784#0",0.7195189090755092,19.0,579.9421624045739,9.793157894736844,0.0,0.0,0.0,0.0,0.0,0.0,0.5948191485244279,0.0
-60681194,599970784#0,"-60681194,-60681199#2,60681199#2,-60681199#2,-60681199#1,-60681199#0,550900600#3,60994211#0,60994211#1,60994211#2,60994211#3,60994211#4,60994211#5,868819343,60994165#0,60994165#1,60994165#2,60994165#3,60994165#4,60994165#5,599970784#0",0.8329818320416723,21.0,641.5549469614999,9.998000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.6337313580347608,0.0
-60633884#4,577205488#3,"-60633884#4,60633884#4,60633884#5,-60633889#1,60633878#9,550905963,60633940#0,60633940#1,60633873#0,60633873#1,550908361#2,60633858#0,60633881,577205484#1,577205484#2,-60633944,660002226#1,-60633895,60633892,756587274#0,756587274#1,756587274#2,756587274#3,756587274#4,60681228#0,60681228#1,60681228#2,1164554893#3,868819342#0,868819342#1,1115538234#0,1115538234#1,868819343,60994165#0,60994165#1,60994165#2,60994165#3,60994165#4,60994165#5,546131769#0,546131769#1,546131769#2,60994208#0,60994208#1,60994208#2,60994183#0,60994183#1,60994183#2,60994183#3,60994183#4,60994183#5,60994183#6,60994183#7,60994183#8,60994183#9,60994183#10,60994114#0,60994114#1,60994114#2,60994114#3,60994114#4,60994114#5,1164554894,60994220#0,60994220#1,60994220#2,60994220#3,60994220#4,60994220#5,60994220#6,577205488#0,577205488#1,577205488#2,577205488#3",7.133435096772834,74.0,3261.2622275292606,9.007027027027029,0.0,0.0,0.036736038688520045,0.0,0.0,0.0,0.9156093150572315,0.0
-60633884#4,577205488#3,"-60633884#4,60633884#4,60633884#5,-60633889#1,60633878#9,550905963,60633940#0,60633940#1,60633873#0,60633873#1,550908361#2,60633858#0,60633881,577205484#1,577205484#2,-60633944,660002226#1,-60633895,60633892,60633846#0,60633846#1,60633846#2,60633846#3,1157076164,1157076163,49223867#0,924949556#0,924949556#1,924949556#2,924949556#3,924949553#0,924949553#1,60994206#0,-60994127,60994185#1,150130914#0,150130914#1,150130914#2,150130914#3,546131769#0,546131769#1,546131769#2,60994208#0,60994208#1,60994208#2,60994183#0,60994183#1,60994183#2,60994183#3,60994183#4,60994183#5,60994183#6,60994183#7,60994183#8,60994183#9,60994183#10,60994114#0,60994114#1,60994114#2,60994114#3,60994114#4,60994114#5,1164554894,60994220#0,60994220#1,60994220#2,60994220#3,60994220#4,60994220#5,60994220#6,577205488#0,577205488#1,577205488#2,577205488#3",7.756043564205882,74.0,3218.0455591161367,8.706486486486488,0.0,0.0,0.014418368279305534,0.0205935211467673,0.0,0.0,0.9166934873499057,0.0
-60633884#4,577205488#3,"-60633884#4,60633884#4,60633884#5,-60633889#1,60633878#9,550905963,60633940#0,60633940#1,60633873#0,60633873#1,550908361#2,60633858#0,60633881,577205484#1,577205484#2,-60633944,660002226#1,-60633895,60633892,756587274#0,756587274#1,756587274#2,756587274#3,756587274#4,60681228#0,60681228#1,60681228#2,1164554893#3,868819342#0,868819342#1,1115538234#0,1115538234#1,868819343,-868819343,868819343,60994165#0,60994165#1,60994165#2,60994165#3,60994165#4,60994165#5,546131769#0,546131769#1,546131769#2,60994208#0,60994208#1,60994208#2,60994183#0,60994183#1,60994183#2,60994183#3,60994183#4,60994183#5,60994183#6,60994183#7,60994183#8,60994183#9,60994183#10,60994114#0,60994114#1,60994114#2,60994114#3,60994114#4,60994114#5,1164554894,60994220#0,60994220#1,60994220#2,60994220#3,60994220#4,60994220#5,60994220#6,577205488#0,577205488#1,577205488#2,577205488#3",7.134235416900886,76.0,3275.684579630797,8.998000000000001,0.0,0.0,0.036574295372916316,0.0,0.0,0.0,0.9159808746939265,0.0
-60681271#0,60994209#0,"-60681271#0,-60681249#1,60681220#1,60681220#2,60681220#3,60681220#4,60681220#5,60681220#6,60681220#7,-60681268#0,-924729047#3,-924729047#2,-924729047#1,-924729047#0,150118051#0,150118051#1,1164554866,60994137#0,60994137#1,60994137#2,60994137#3,60994137#4,60994137#5,60994137#6,60994137#7,60994137#8,60994137#9,60994137#10,60994137#11,60994137#12,60994137#13,60994137#14,60994137#15,60994137#16,60994137#17,60994137#18,550891087#0,550891087#1,1164554897,550891069#0,550891069#1,1164554904,60994150#1,60994150#2,60994150#3,60994150#4,60994150#5,60994150#6,60994150#7,60994150#8,60994150#9,550891062#2,1164554884#0,1164554884#1,550891065#0,550891065#1,60994209#0",3.390770764749384,57.0,1882.4080348014008,9.890701754385963,0.0,0.0,0.0,0.0,0.0,0.0,0.7388327464771763,0.0
-60681271#0,60994209#0,"-60681271#0,-60681249#1,60681220#1,60681220#2,60681220#3,60681220#4,60681220#5,60681220#6,60681220#7,-60681268#0,-924729047#3,-924729047#2,-924729047#1,-924729047#0,150118051#0,150118051#1,1164554866,60994137#0,60994137#1,60994137#2,60994137#3,60994137#4,60994137#5,60994137#6,60994137#7,60994137#8,60994137#9,60994137#10,60994137#11,60994137#12,60994137#13,60994137#14,60994137#15,60994137#16,60994137#17,60994137#18,550891087#0,550891087#1,1164554897,550891069#0,550891069#1,1164554904,60994150#1,60994150#2,60994150#3,60994150#4,-421304038,60994150#6,60994150#7,60994150#8,60994150#9,550891062#2,1164554884#0,1164554884#1,550891065#0,550891065#1,60994209#0",3.45430960000991,57.0,1935.8879188871408,9.988245614035087,0.0,0.0,0.0,0.0,0.0,0.036853213868844076,0.7091944102410315,0.0
-60681271#0,60994209#0,"-60681271#0,-60681249#1,60681220#1,60681220#2,60681220#3,60681220#4,60681220#5,60681220#6,60681220#7,-60681268#0,-924729047#3,-924729047#2,-924729047#1,-924729047#0,150118051#0,150118051#1,1164554866,60994137#0,60994137#1,60994137#2,60994137#3,60994137#4,60994137#5,60994137#6,60994137#7,60994137#8,60994137#9,60994137#10,60994137#11,60994137#12,60994137#13,60994137#14,60994137#15,60994137#16,60994137#17,60994137#18,550891087#0,550891087#1,1164554896,550891076#0,550891076#1,1164554904,60994150#1,60994150#2,60994150#3,60994150#4,-421304038,60994150#6,60994150#7,60994150#8,60994150#9,550891062#2,1164554884#0,1164554884#1,550891065#0,550891065#1,60994209#0",3.462755051624681,57.0,2030.7029867513781,10.280877192982453,0.0,0.0,0.0,0.0,0.0,0.035132509267143744,0.7227723445367829,0.0
60994209#0,-60681271#0,"60994209#0,60994209#1,60994209#2,-60994209#2,-60994209#1,-60994209#0,-550891065#1,-550891065#0,-1164554884#1,-1164554884#0,1106660203,550891062#0,550891062#1,-60994150#9,-60994150#8,-60994150#7,-60994150#6,-60994150#5,-60994150#4,-60994150#3,-60994150#2,-60994150#1,-60994150#0,-550891069#1,-550891069#0,1164554903,1164554894,60994220#0,60994220#1,60994220#2,60994220#3,60994220#4,60994220#5,60994220#6,60994220#7,60994220#8,60994220#9,60994220#10,60994220#11,60994220#12,60994220#13,60994220#14,60994220#15,60994220#16,60994220#17,60994220#18,1164554900,-150118051#1,-150118051#0,924729047#0,924729047#1,924729047#2,924729047#3,60681268#0,-60681220#7,-60681220#6,-60681220#5,-60681220#4,-60681220#3,-60681220#2,60681196#0,-60681271#2,-60681271#1,-60681271#0",3.720149341233975,64.0,1803.3407332957327,10.067499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3087698181402565,0.0
60994209#0,-60681271#0,"60994209#0,60994209#1,60994209#2,-60994209#2,-60994209#1,-60994209#0,-550891065#1,-550891065#0,-1164554884#1,-1164554884#0,1106660203,550891062#0,550891062#1,-60994150#9,-60994150#8,-60994150#7,-60994150#6,421304038,-60994150#4,-60994150#3,-60994150#2,-60994150#1,-60994150#0,-550891069#1,-550891069#0,1164554903,1164554894,60994220#0,60994220#1,60994220#2,60994220#3,60994220#4,60994220#5,60994220#6,60994220#7,60994220#8,60994220#9,60994220#10,60994220#11,60994220#12,60994220#13,60994220#14,60994220#15,60994220#16,60994220#17,60994220#18,1164554900,-150118051#1,-150118051#0,924729047#0,924729047#1,924729047#2,924729047#3,60681268#0,-60681220#7,-60681220#6,-60681220#5,-60681220#4,-60681220#3,-60681220#2,60681196#0,-60681271#2,-60681271#1,-60681271#0",3.7721546934108425,64.0,1856.8206173814726,10.154374999999998,0.0,0.0,0.0,0.0,0.0,0.03842250071601944,0.2998766736282127,0.0
60994209#0,-60681271#0,"60994209#0,60994209#1,60994209#2,-60994209#2,-60994209#1,-60994209#0,-550891065#1,550891065#1,-550891065#1,-550891065#0,-1164554884#1,-1164554884#0,1106660203,550891062#0,550891062#1,-60994150#9,-60994150#8,-60994150#7,-60994150#6,421304038,-60994150#4,-60994150#3,-60994150#2,-60994150#1,-60994150#0,-550891069#1,-550891069#0,1164554903,1164554894,60994220#0,60994220#1,60994220#2,60994220#3,60994220#4,60994220#5,60994220#6,60994220#7,60994220#8,60994220#9,60994220#10,60994220#11,60994220#12,60994220#13,60994220#14,60994220#15,60994220#16,60994220#17,60994220#18,1164554900,-150118051#1,-150118051#0,924729047#0,924729047#1,924729047#2,924729047#3,60681268#0,-60681220#7,-60681220#6,-60681220#5,-60681220#4,-60681220#3,-60681220#2,60681196#0,-60681271#2,-60681271#1,-60681271#0",4.64214268860892,66.0,2088.4472409361524,10.126307692307691,0.0,0.0,0.0,0.0,0.0,0.03416111745723549,0.37752632595396435,0.0
682761373#0,60681228#0,"682761373#0,682761373#1,-682761373#1,-682761373#0,-48796669,48796663#2,48796663#3,23735096#3,23735096#4,-23735103,382329292#0,382329292#1,23735119#0,23735119#2,23735119#3,23735119#4,23735206#0,23735206#2,23735206#3,204975787#0,204975787#1,204975789#0,204975789#1,204975789#2,204975789#3,868812833#0,868812833#1,-1162140280,-60633879,660002226#0,660002226#1,-60633895,60633892,756587274#0,756587274#1,756587274#2,756587274#3,756587274#4,60681228#0",3.1076598552261268,39.0,1708.462745568598,9.901794871794872,0.0,0.0,0.2976960180648688,0.0,0.079603745249231,0.0,0.5329512439494968,5.0
682761373#0,60681228#0,"682761373#0,682761373#1,-682761373#1,-682761373#0,-48796669,48796663#2,48796663#3,23735096#3,23735096#4,-23735103,382329292#0,382329292#1,23735119#0,23735119#2,23735119#3,23735119#4,23735206#0,23735206#2,23735206#3,204975787#0,204975787#1,204975789#0,204975789#1,204975789#2,204975789#3,868812833#0,868812833#1,-1162140280,-60633879,660002226#0,660002226#1,-60633895,60633892,756587274#0,756587274#1,756587274#2,-550905970,550905970,756587274#3,756587274#4,60681228#0",3.4080078273883534,41.0,1982.5001704251217,10.096341463414634,0.0,0.0,0.2565460341215917,0.0,0.06860026303900946,0.0,0.5975105515853075,5.0
-60681220#1,550908361#2,"-60681220#1,-60681249#0,560656095#0,560656095#1,560656095#2,560656095#3,560656095#4,560656095#5,1162140278,560656098#1,560656098#2,560656098#3,560656098#4,560656098#5,60681215#0,60681215#1,60681215#2,60681215#3,60681215#4,60681215#5,1155841369,1157076151,1157076152,1155841370,1157076153,60681232#0,60681232#1,60681232#2,60681232#3,-60681226#6,-60681226#5,-60681226#4,-60681226#3,-60681226#2,-60681226#1,-60681226#0,550900600#0,550900600#1,550900600#2,550900600#3,365878432#0,365878432#1,365878432#2,365878432#3,365878432#4,365878432#5,550900601,924947801#1,60681193,-60633872#0,-60633892,-60633916#1,-60633916#0,60633934#0,60633934#1,60633934#2,60633934#3,924947804,60633940#1,60633873#0,60633873#1,550908361#2",5.028895537398782,62.0,3012.7804341019364,11.245967741935482,0.0,0.0,0.0,0.0,0.09011010585828096,0.0,0.6403401247816813,0.0
-60681220#1,550908361#2,"-60681220#1,-60681249#0,560656095#0,560656095#1,560656095#2,560656095#3,560656095#4,560656095#5,1162140278,560656098#1,560656098#2,560656098#3,560656098#4,560656098#5,60681215#0,60681215#1,60681215#2,60681215#3,60681215#4,60681215#5,1155841369,1157076151,1157076152,1155841370,1157076153,60681232#0,60681232#1,60681232#2,60681232#3,-60681226#6,-60681226#5,-60681226#4,-60681226#3,-60681226#2,-60681226#1,-60681226#0,550900600#0,550900600#1,550900600#2,550900600#3,365878432#0,365878432#1,365878432#2,365878432#3,365878432#4,365878432#5,550900601,924947801#1,60681193,-60633872#0,-60633892,-60633916#1,-60633916#0,60633934#0,60633934#1,577205484#0,577205484#1,577205484#2,60633887#0,60633887#1,550908361#1,550908361#2",4.593799232689849,62.0,2894.9206575376033,11.424677419354838,0.0,0.0,0.0,0.0,0.045066780205436516,0.0,0.6744093757195512,0.0
-60681220#1,550908361#2,"-60681220#1,-60681249#0,560656095#0,560656095#1,560656095#2,560656095#3,560656095#4,560656095#5,560656095#6,560656098#0,560656098#1,560656098#2,560656098#3,560656098#4,560656098#5,60681215#0,60681215#1,60681215#2,60681215#3,60681215#4,60681215#5,1155841369,1157076151,1157076152,1155841370,1157076153,60681232#0,60681232#1,60681232#2,60681232#3,-60681226#6,-60681226#5,-60681226#4,-60681226#3,-60681226#2,-60681226#1,-60681226#0,550900600#0,550900600#1,550900600#2,550900600#3,365878432#0,365878432#1,365878432#2,365878432#3,365878432#4,365878432#5,550900601,924947801#1,60681193,-60633872#0,-60633892,-60633916#1,-60633916#0,60633934#0,60633934#1,60633934#2,60633934#3,924947804,60633940#1,60633873#0,60633873#1,550908361#2",5.042484832007914,63.0,3037.829032444545,11.287936507936505,0.0,0.0,0.0,0.0,0.08936709766916054,0.0,0.6433057214818508,0.0
60681188#0,60681232#0,"60681188#0,60681188#1,756587274#2,756587274#3,756587274#4,60681228#0,60681228#1,60681228#2,1164554893#3,868819342#0,868819342#1,1115538234#0,1115538234#1,1115538235#0,1115538235#1,60681230#0,60681230#1,60681230#2,60681230#3,60681230#4,60681230#5,60681230#6,60681230#7,144915723#4,60994235#0,60994235#1,60994235#2,60994235#3,60994235#4,60994235#5,1157076153,60681232#0",1.5374147355126353,32.0,980.1147658830403,11.28375,0.0,0.0,0.5768971350158592,0.0,0.0,0.0,0.42310286498414074,0.0
60681188#0,60681232#0,"60681188#0,60681188#1,756587274#2,756587274#3,756587274#4,60681228#0,60681228#1,60681228#2,1164554893#3,868819342#0,868819342#1,1115538234#0,1115538234#1,868819343,-868819343,1115538235#0,1115538235#1,60681230#0,60681230#1,60681230#2,60681230#3,60681230#4,60681230#5,60681230#6,60681230#7,144915723#4,60994235#0,60994235#1,60994235#2,60994235#3,60994235#4,60994235#5,1157076153,60681232#0",1.5382150556406866,34.0,1008.9594700861137,11.11,0.0,0.0,0.5604044733099209,0.0,0.0,0.0,0.43959552669007906,0.0
60681217#0,577205484#2,"60681217#0,60681217#1,924729047#0,924729047#1,924729047#2,924729047#3,869772914,560656098#0,560656098#1,560656098#2,560656098#3,560656098#4,560656098#5,60681215#0,60681215#1,60681215#2,60681215#3,60681215#4,60681215#5,1155841369,1157076151,1157076152,1155841370,1157076153,60681232#0,60681232#1,60681232#2,60681232#3,-60681226#6,-60681226#5,-60681226#4,-60681226#3,-60681226#2,-60681226#1,-60681226#0,550900600#0,550900600#1,550900600#2,550900600#3,365878432#0,365878432#1,365878432#2,365878432#3,365878432#4,365878432#5,550900601,924947801#1,60681193,-60633872#0,-60633892,-60633916#1,-60633916#0,60633934#0,60633934#1,577205484#0,577205484#1,577205484#2",3.965005411345616,57.0,2881.811190793098,11.59859649122807,0.0,0.0,0.0,0.0,0.04527179067186562,0.0,0.7517382069317586,0.0
60681217#0,577205484#2,"60681217#0,60681217#1,924729047#0,924729047#1,924729047#2,924729047#3,869772914,560656098#0,560656098#1,560656098#2,560656098#3,560656098#4,560656098#5,60681215#0,60681215#1,60681215#2,60681215#3,60681215#4,60681215#5,1155841369,1157076151,1157076152,1155841370,1157076153,60681232#0,60681232#1,60681232#2,60681232#3,-60681226#6,-60681226#5,-60681226#4,-60681226#3,-60681226#2,-60681226#1,-60681226#0,550900600#0,550900600#1,550900600#2,550900600#3,365878432#0,365878432#1,365878432#2,365878432#3,365878432#4,365878432#5,550900601,924947801#1,60681193,-60633872#0,60633872#0,-60633872#0,-60633892,-60633916#1,-60633916#0,60633934#0,60633934#1,577205484#0,577205484#1,577205484#2",4.174616642447129,59.0,2982.1270255075883,11.638103448275862,0.0,0.0,0.0,0.03363902136174612,0.04374889193837023,0.0,0.7264504693303404,0.0
60681217#0,577205484#2,"60681217#0,60681217#1,924729047#0,924729047#1,924729047#2,924729047#3,869772914,560656098#0,560656098#1,560656098#2,560656098#3,560656098#4,560656098#5,60681215#0,60681215#1,60681215#2,60681215#3,60681215#4,60681215#5,1155841369,1157076151,1157076152,1155841370,1157076153,60681232#0,60681232#1,60681232#2,60681232#3,-60681226#6,-60681226#5,-60681226#4,-60681226#3,-60681226#2,-60681226#1,-60681226#0,550900600#0,550900600#1,550900600#2,550900600#3,365878432#0,365878432#1,365878432#2,365878432#3,365878432#4,365878432#5,550900601,924947801#1,60681193,-60633872#0,-60633892,60633892,-60633892,-60633916#1,-60633916#0,60633934#0,60633934#1,577205484#0,577205484#1,577205484#2",4.0510665624247535,59.0,2907.079323435133,11.49448275862069,0.0,0.0,0.0,0.0,0.04487829139497371,0.0,0.7538960812857975,0.0
-60994199#5,-1107401567#0,"-60994199#5,-60994199#4,-60994199#3,-60994199#2,-60994199#1,-60994199#0,60994109#3,60994109#4,60994109#5,60994109#6,60994109#7,60994109#8,1115538236,-1115538235#1,-1115538235#0,-60994211#5,-60994211#4,-60994211#3,-60994211#2,-60994211#1,-60994211#0,365878432#0,365878432#1,365878432#2,550905969,60681260,-550905968,-60681255#0,-1107401567#1,-1107401567#0",1.886402566786254,30.0,1574.780151728471,10.368666666666664,0.0,0.0,0.11536333864379353,0.0,0.0,0.0,0.46124024390607427,0.0
-60994199#5,-1107401567#0,"-60994199#5,-60994199#4,-60994199#3,-60994199#2,-60994199#1,-60994199#0,60994109#3,60994109#4,60994109#5,60994109#6,60994109#7,60994109#8,60994109#9,60994109#10,-868819343,-60994211#5,-60994211#4,-60994211#3,-60994211#2,-60994211#1,-60994211#0,365878432#0,365878432#1,365878432#2,550905969,60681260,60681198#0,60681198#1,60681198#2,-1107401567#0",1.8216169837265364,30.0,1374.9380646462694,10.183333333333332,0.0,0.0,0.15551000319099803,0.0,0.0,0.0,0.4808884074366844,0.0
-60994199#5,-1107401567#0,"-60994199#5,-60994199#4,-60994199#3,-60994199#2,-60994199#1,-60994199#0,60994109#3,60994109#4,60994109#5,60994109#6,60994109#7,60994109#8,60994109#9,60994109#10,-868819343,-60994211#5,-60994211#4,-60994211#3,-60994211#2,-60994211#1,-60994211#0,365878432#0,365878432#1,365878432#2,550905969,60681260,-550905968,-60681255#0,-1107401567#1,-1107401567#0",1.8747906794107136,30.0,1621.3472307171974,10.553999999999998,0.0,0.0,0.13187589849336898,0.0,0.0,0.0,0.4568881479234663,0.0
924947814,869772911#2,"924947814,179466461#0,179466461#1,179466461#2,60633909#0,60633909#1,60633909#2,60633909#3,60633909#4,206771853,60639744#1,60639747#0,60639747#1,60639747#2,60994105#0,60994105#1,60994105#2,60994105#3,60994105#4,60994105#5,60994206#0,-60994127,60994185#1,150130914#0,150130914#1,150130914#2,150130914#3,-60994165#5,-60994165#4,-60994165#3,-60994165#2,-60994165#1,-60994165#0,-868819343,-60994211#5,-60994211#4,365878430#0,365878430#1,365878430#2,-60681182#0,60681226#0,60681226#1,60681226#2,60681226#3,60681226#4,60681226#5,60681226#6,60681232#4,60681232#5,60681232#6,60681232#7,60681232#8,60681232#9,869772911#0,869772911#1,869772911#2",3.590371036823656,56.0,2110.5287298943367,10.712857142857144,0.0,0.0,0.004648473640444389,0.0,0.0,0.0,0.8449351607443265,1.0
924947814,869772911#2,"924947814,179466461#0,179466461#1,179466461#2,60633909#0,60633909#1,60633909#2,60633909#3,60633909#4,206771853,60639744#1,60639747#0,60639747#1,60639747#2,60994105#0,60994105#1,60994105#2,60994105#3,60994105#4,60994105#5,60994206#0,-60994127,60994185#1,150130914#0,150130914#1,150130914#2,150130914#3,-60994165#5,-60994165#4,-60994165#3,-60994165#2,-60994165#1,-60994165#0,-868819343,1115538235#0,1115538235#1,60681230#0,60681230#1,-60681182#2,-60681182#1,-60681182#0,60681226#0,60681226#1,60681226#2,60681226#3,60681226#4,60681226#5,60681226#6,60681232#4,60681232#5,60681232#6,60681232#7,60681232#8,60681232#9,869772911#0,869772911#1,869772911#2",3.7189060217319465,57.0,2065.934883845764,10.573508771929824,0.0,0.0,0.08253859130184506,0.0,0.0,0.0,0.7704632806835726,1.0
924947814,869772911#2,"924947814,179466461#0,179466461#1,179466461#2,60633909#0,60633909#1,60633909#2,60633909#3,60633909#4,206771853,60639744#1,60639747#0,60639747#1,60639747#2,60994105#0,60994105#1,60994105#2,60994105#3,60994105#4,60994105#5,60994206#0,-60994127,60994127,-60994127,60994185#1,150130914#0,150130914#1,150130914#2,150130914#3,-60994165#5,-60994165#4,-60994165#3,-60994165#2,-60994165#1,-60994165#0,-868819343,-60994211#5,-60994211#4,365878430#0,365878430#1,365878430#2,-60681182#0,60681226#0,60681226#1,60681226#2,60681226#3,60681226#4,60681226#5,60681226#6,60681232#4,60681232#5,60681232#6,60681232#7,60681232#8,60681232#9,869772911#0,869772911#1,869772911#2",5.155497087243827,58.0,2515.2314606869313,10.671052631578949,0.0,0.0,0.003900530556195811,0.0,0.0,0.0,0.8698852159887638,1.0
-659983493#1,868812833#1,"-659983493#1,-659983493#0,869772911#1,869772911#2,869772911#3,60681250#1,60681250#2,1157076151,1157076152,1155841370,1157076153,60681232#0,60681232#1,60681232#2,60681232#3,-60681226#6,-60681226#5,-60681226#4,-60681226#3,-60681226#2,-60681226#1,-60681226#0,550900600#0,550900600#1,550900600#2,550900600#3,365878432#0,365878432#1,365878432#2,365878432#3,365878432#4,365878432#5,550900601,924947801#1,60681193,-60633872#0,-60633892,-60633916#1,-60633916#0,60633934#0,60633934#1,60633934#2,60633934#3,924947804,60633940#1,924947808,550905964#1,550905964#2,924947807,868812834,60633901,868812833#0,868812833#1",4.229333104809896,53.0,2485.3969662149057,10.483773584905657,0.0,0.0,0.0,0.0,0.1092308261155288,0.0,0.6554028044566219,0.0
-659983493#1,868812833#1,"-659983493#1,-659983493#0,869772911#1,869772911#2,869772911#3,60681250#1,60681250#2,1157076151,1157076152,1155841370,1157076153,60681232#0,60681232#1,60681232#2,60681232#3,-60681226#6,-60681226#5,-60681226#4,-60681226#3,-60681226#2,-60681226#1,-60681226#0,550900600#0,550900600#1,550900600#2,550900600#3,365878432#0,365878432#1,365878432#2,365878432#3,365878432#4,365878432#5,550900601,924947801#1,60681193,-60633872#0,-60633892,-60633916#1,-60633916#0,60633934#0,60633934#1,60633934#2,60633934#3,924947804,60633940#1,924947808,550905964#1,550905964#2,924947807,-924947807,924947807,868812834,60633901,868812833#0,868812833#1",4.251875071236755,55.0,2485.3969662149057,10.392592592592589,0.0,0.0,0.0,0.0,0.1092308261155288,0.0,0.6554028044566218,0.0
-659983493#1,868812833#1,"-659983493#1,-659983493#0,869772911#1,869772911#2,869772911#3,60681250#1,60681250#2,1157076151,1157076152,1155841370,1157076153,60681232#0,60681232#1,60681232#2,60681232#3,-60681226#6,-60681226#5,-60681226#4,-60681226#3,-60681226#2,-560656089,-1356134415,-60681199#3,-60681199#2,-60681199#1,-60681199#0,550900600#3,365878432#0,365878432#1,365878432#2,365878432#3,365878432#4,365878432#5,550900601,924947801#1,60681193,-60633872#0,-60633892,-60633916#1,-60633916#0,60633934#0,60633934#1,60633934#2,60633934#3,924947804,60633940#1,924947808,550905964#1,550905964#2,924947807,868812834,60633901,868812833#0,868812833#1",4.384024729479923,54.0,2608.7680391590397,10.546851851851848,0.0,0.0,0.0,0.0,0.1040651985035043,0.0,0.6169158134290994,0.0
-60994150#0,-463687738#6,"-60994150#0,-550891069#1,-550891069#0,1164554903,-60994114#5,-60994114#4,-60994114#3,-60994114#2,-60994114#1,-60994114#0,-546133913#2,-546133913#1,-546133913#0,463687738#1,463687738#2,463687738#3,463687738#4,463687738#5,463687738#6,463687738#7,463687738#8,463687738#9,-463687738#9,-463687738#8,-463687738#7,-463687738#6",1.967326930772309,26.0,932.1675411655356,8.330000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.29371685403686615,0.0
60633911,60681215#4,"60633911,60633858#0,60633881,577205484#1,577205484#2,-60633944,660002226#1,-60633895,60633892,756587274#0,756587274#1,756587274#2,756587274#3,756587274#4,60681228#0,60681228#1,60681228#2,1164554893#3,868819342#0,868819342#1,1115538234#0,1115538234#1,-60994211#5,-60994211#4,365878430#0,365878430#1,365878430#2,-60681182#0,60681226#0,60681226#1,60681226#2,60681226#3,60681226#4,60681226#5,60681226#6,60681232#4,60681232#5,60681232#6,60681232#7,60681232#8,60681232#9,60681191#0,60681191#1,560656092#0,560656092#1,60681224#0,60681224#1,60681224#2,60681224#3,60681224#4,60681200#0,60681200#1,60681200#2,60681215#3,60681215#4",3.641231187794455,55.0,2451.035625528768,11.110545454545456,0.0,0.0,0.04887968747417858,0.0,0.0,0.0,0.8876294212301721,0.0
60633911,60681215#4,"60633911,60633858#0,60633881,577205484#1,577205484#2,-60633944,660002226#1,-60633895,60633892,756587274#0,756587274#1,756587274#2,756587274#3,756587274#4,60681228#0,60681228#1,60681228#2,1164554893#3,868819342#0,868819342#1,1115538234#0,1115538234#1,1115538235#0,1115538235#1,60681230#0,60681230#1,-60681182#2,-60681182#1,-60681182#0,60681226#0,60681226#1,60681226#2,60681226#3,60681226#4,60681226#5,60681226#6,60681232#4,60681232#5,60681232#6,60681232#7,60681232#8,60681232#9,60681191#0,60681191#1,560656092#0,560656092#1,60681224#0,60681224#1,60681224#2,60681224#3,60681224#4,60681200#0,60681200#1,60681200#2,60681215#3,60681215#4",3.7697661727027456,56.0,2406.4417794801957,10.961607142857144,0.0,0.0,0.1165681528726502,0.0,0.0,0.0,0.8244863379860607,0.0
60994240#1,-60994135#4,"60994240#1,60994240#2,-60994240#2,-60994240#1,-60994240#0,60994133#2,-60994133#2,-60994133#1,-60994133#0,550891087#1,1164554897,1164554903,-60994114#5,-60994114#4,-60994114#3,-60994114#2,-60994114#1,-60994114#0,60994135#0,60994135#1,60994135#2,60994135#3,60994135#4,-60994135#4",1.0040240142133166,24.0,710.9820093705589,10.878333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.3407217020417139,0.0
60994240#1,-60994135#4,"60994240#1,60994240#2,-60994240#2,-60994240#1,-60994240#0,-60994133#1,-60994133#0,550891087#1,1164554897,1164554903,-60994114#5,-60994114#4,-60994114#3,-60994114#2,-60994114#1,-60994114#0,60994135#0,60994135#1,60994135#2,60994135#3,60994135#4,-60994135#4",0.8022833179348052,22.0,578.8555738007437,11.109999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.3043657011230816,0.0
-60994114#3,-463687739#1,"-60994114#3,-60994114#2,-60994114#1,-60994114#0,-60994183#10,-60994183#9,-60994183#8,-60994183#7,-60994183#6,-60994183#5,-463687739#2,-463687739#1",1.1169267707082833,12.0,646.8617182212615,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60994240#1,-463687737#0,"60994240#1,60994240#2,-60994240#2,-60994240#1,-60994240#0,60994133#2,-60994133#2,-60994133#1,-60994133#0,550891087#1,1164554897,1164554903,-60994114#5,-60994114#4,-60994114#3,-60994114#2,-60994114#1,-60994114#0,-546133913#2,-546133913#1,-546133913#0,-463687737#2,-463687737#1,-463687737#0",1.1728945429863806,24.0,710.995115895331,10.183333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.13003676900608735,0.0
